game_id,season,game_type,week,away_team,away_score,home_team,home_score,result
2020_12_LV_ATL,2020,REG,12,LV,6.0,ATL,43.0,37.0
2020_12_LAC_BUF,2020,REG,12,LAC,17.0,BUF,27.0,10.0
2020_12_NYG_CIN,2020,REG,12,NYG,19.0,CIN,17.0,-2.0
2020_12_TEN_IND,2020,REG,12,TEN,45.0,IND,26.0,-19.0
2020_12_CLE_JAX,2020,REG,12,CLE,27.0,JAX,25.0,-2.0
2020_12_CAR_MIN,2020,REG,12,CAR,27.0,MIN,28.0,1.0
2020_12_ARI_NE,2020,REG,12,ARI,17.0,NE,20.0,3.0
2020_12_MIA_NYJ,2020,REG,12,MIA,20.0,NYJ,3.0,-17.0
2020_12_NO_DEN,2020,REG,12,NO,31.0,DEN,3.0,-28.0
2020_12_SF_LA,2020,REG,12,SF,23.0,LA,20.0,-3.0
2020_12_KC_TB,2020,REG,12,KC,27.0,TB,24.0,-3.0
2020_12_CHI_GB,2020,REG,12,CHI,25.0,GB,41.0,16.0
2020_12_SEA_PHI,2020,REG,12,SEA,23.0,PHI,17.0,-6.0
2020_12_BAL_PIT,2020,REG,12,BAL,14.0,PIT,19.0,5.0
2020_13_NO_ATL,2020,REG,13,NO,21.0,ATL,16.0,-5.0
2020_13_DET_CHI,2020,REG,13,DET,34.0,CHI,30.0,-4.0
2020_13_IND_HOU,2020,REG,13,IND,26.0,HOU,20.0,-6.0
2020_13_CIN_MIA,2020,REG,13,CIN,7.0,MIA,19.0,12.0
2020_13_JAX_MIN,2020,REG,13,JAX,24.0,MIN,27.0,3.0
2020_13_LV_NYJ,2020,REG,13,LV,31.0,NYJ,28.0,-3.0
2020_13_CLE_TEN,2020,REG,13,CLE,41.0,TEN,35.0,-6.0
2020_13_LA_ARI,2020,REG,13,LA,38.0,ARI,28.0,-10.0
2020_13_NYG_SEA,2020,REG,13,NYG,17.0,SEA,12.0,-5.0
2020_13_PHI_GB,2020,REG,13,PHI,16.0,GB,30.0,14.0
2020_13_NE_LAC,2020,REG,13,NE,45.0,LAC,0.0,-45.0
2020_13_DEN_KC,2020,REG,13,DEN,16.0,KC,22.0,6.0
2020_13_WAS_PIT,2020,REG,13,WAS,23.0,PIT,17.0,-6.0
2020_13_BUF_SF,2020,REG,13,BUF,34.0,SF,24.0,-10.0
2020_13_DAL_BAL,2020,REG,13,DAL,17.0,BAL,34.0,17.0
2020_14_NE_LA,2020,REG,14,NE,3.0,LA,24.0,21.0
2020_14_DEN_CAR,2020,REG,14,DEN,32.0,CAR,27.0,-5.0
2020_14_HOU_CHI,2020,REG,14,HOU,7.0,CHI,36.0,29.0
2020_14_DAL_CIN,2020,REG,14,DAL,30.0,CIN,7.0,-23.0
2020_14_TEN_JAX,2020,REG,14,TEN,31.0,JAX,10.0,-21.0
2020_14_KC_MIA,2020,REG,14,KC,33.0,MIA,27.0,-6.0
2020_14_ARI_NYG,2020,REG,14,ARI,26.0,NYG,7.0,-19.0
2020_14_MIN_TB,2020,REG,14,MIN,14.0,TB,26.0,12.0
2020_14_IND_LV,2020,REG,14,IND,44.0,LV,27.0,-17.0
2020_14_NYJ_SEA,2020,REG,14,NYJ,3.0,SEA,40.0,37.0
2020_14_GB_DET,2020,REG,14,GB,31.0,DET,24.0,-7.0
2020_14_ATL_LAC,2020,REG,14,ATL,17.0,LAC,20.0,3.0
2020_14_NO_PHI,2020,REG,14,NO,21.0,PHI,24.0,3.0
2020_14_WAS_SF,2020,REG,14,WAS,23.0,SF,15.0,-8.0
2020_14_PIT_BUF,2020,REG,14,PIT,15.0,BUF,26.0,11.0
2020_14_BAL_CLE,2020,REG,14,BAL,47.0,CLE,42.0,-5.0
2020_15_LAC_LV,2020,REG,15,LAC,30.0,LV,27.0,-3.0
2020_15_BUF_DEN,2020,REG,15,BUF,48.0,DEN,19.0,-29.0
2020_15_CAR_GB,2020,REG,15,CAR,16.0,GB,24.0,8.0
2020_15_TB_ATL,2020,REG,15,TB,31.0,ATL,27.0,-4.0
2020_15_JAX_BAL,2020,REG,15,JAX,14.0,BAL,40.0,26.0
2020_15_SF_DAL,2020,REG,15,SF,33.0,DAL,41.0,8.0
2020_15_HOU_IND,2020,REG,15,HOU,20.0,IND,27.0,7.0
2020_15_NE_MIA,2020,REG,15,NE,12.0,MIA,22.0,10.0
2020_15_CHI_MIN,2020,REG,15,CHI,33.0,MIN,27.0,-6.0
2020_15_DET_TEN,2020,REG,15,DET,25.0,TEN,46.0,21.0
2020_15_SEA_WAS,2020,REG,15,SEA,20.0,WAS,15.0,-5.0
2020_15_PHI_ARI,2020,REG,15,PHI,26.0,ARI,33.0,7.0
2020_15_NYJ_LA,2020,REG,15,NYJ,23.0,LA,20.0,-3.0
2020_15_KC_NO,2020,REG,15,KC,32.0,NO,29.0,-3.0
2020_15_CLE_NYG,2020,REG,15,CLE,20.0,NYG,6.0,-14.0
2020_15_PIT_CIN,2020,REG,15,PIT,17.0,CIN,27.0,10.0
2020_16_MIN_NO,2020,REG,16,MIN,33.0,NO,52.0,19.0
2020_16_TB_DET,2020,REG,16,TB,47.0,DET,7.0,-40.0
2020_16_SF_ARI,2020,REG,16,SF,20.0,ARI,12.0,-8.0
2020_16_MIA_LV,2020,REG,16,MIA,26.0,LV,25.0,-1.0
2020_16_NYG_BAL,2020,REG,16,NYG,13.0,BAL,27.0,14.0
2020_16_CIN_HOU,2020,REG,16,CIN,37.0,HOU,31.0,-6.0
2020_16_CHI_JAX,2020,REG,16,CHI,41.0,JAX,17.0,-24.0
2020_16_ATL_KC,2020,REG,16,ATL,14.0,KC,17.0,3.0
2020_16_CLE_NYJ,2020,REG,16,CLE,16.0,NYJ,23.0,7.0
2020_16_IND_PIT,2020,REG,16,IND,24.0,PIT,28.0,4.0
2020_16_DEN_LAC,2020,REG,16,DEN,16.0,LAC,19.0,3.0
2020_16_CAR_WAS,2020,REG,16,CAR,20.0,WAS,13.0,-7.0
2020_16_PHI_DAL,2020,REG,16,PHI,17.0,DAL,37.0,20.0
2020_16_LA_SEA,2020,REG,16,LA,9.0,SEA,20.0,11.0
2020_16_TEN_GB,2020,REG,16,TEN,14.0,GB,40.0,26.0
2020_16_BUF_NE,2020,REG,16,BUF,38.0,NE,9.0,-29.0
2020_17_MIA_BUF,2020,REG,17,MIA,26.0,BUF,56.0,30.0
2020_17_BAL_CIN,2020,REG,17,BAL,38.0,CIN,3.0,-35.0
2020_17_PIT_CLE,2020,REG,17,PIT,22.0,CLE,24.0,2.0
2020_17_MIN_DET,2020,REG,17,MIN,37.0,DET,35.0,-2.0
2020_17_NYJ_NE,2020,REG,17,NYJ,14.0,NE,28.0,14.0
2020_17_DAL_NYG,2020,REG,17,DAL,19.0,NYG,23.0,4.0
2020_17_ATL_TB,2020,REG,17,ATL,27.0,TB,44.0,17.0
2020_17_NO_CAR,2020,REG,17,NO,33.0,CAR,7.0,-26.0
2020_17_GB_CHI,2020,REG,17,GB,35.0,CHI,16.0,-19.0
2020_17_LV_DEN,2020,REG,17,LV,32.0,DEN,31.0,-1.0
2020_17_TEN_HOU,2020,REG,17,TEN,41.0,HOU,38.0,-3.0
2020_17_JAX_IND,2020,REG,17,JAX,14.0,IND,28.0,14.0
2020_17_LAC_KC,2020,REG,17,LAC,38.0,KC,21.0,-17.0
2020_17_ARI_LA,2020,REG,17,ARI,7.0,LA,18.0,11.0
2020_17_SEA_SF,2020,REG,17,SEA,26.0,SF,23.0,-3.0
2020_17_WAS_PHI,2020,REG,17,WAS,20.0,PHI,14.0,-6.0
2020_18_IND_BUF,2020,WC,18,IND,24.0,BUF,27.0,3.0
2020_18_LA_SEA,2020,WC,18,LA,30.0,SEA,20.0,-10.0
2020_18_TB_WAS,2020,WC,18,TB,31.0,WAS,23.0,-8.0
2020_18_BAL_TEN,2020,WC,18,BAL,20.0,TEN,13.0,-7.0
2020_18_CHI_NO,2020,WC,18,CHI,9.0,NO,21.0,12.0
2020_18_CLE_PIT,2020,WC,18,CLE,48.0,PIT,37.0,-11.0
2020_19_LA_GB,2020,DIV,19,LA,18.0,GB,32.0,14.0
2020_19_BAL_BUF,2020,DIV,19,BAL,3.0,BUF,17.0,14.0
2020_19_CLE_KC,2020,DIV,19,CLE,17.0,KC,22.0,5.0
2020_19_TB_NO,2020,DIV,19,TB,30.0,NO,20.0,-10.0
2020_20_TB_GB,2020,CON,20,TB,31.0,GB,26.0,-5.0
2020_20_BUF_KC,2020,CON,20,BUF,24.0,KC,38.0,14.0
2020_21_KC_TB,2020,SB,21,KC,9.0,TB,31.0,22.0
2021_01_DAL_TB,2021,REG,1,DAL,29.0,TB,31.0,2.0
2021_01_PHI_ATL,2021,REG,1,PHI,32.0,ATL,6.0,-26.0
2021_01_PIT_BUF,2021,REG,1,PIT,23.0,BUF,16.0,-7.0
2021_01_NYJ_CAR,2021,REG,1,NYJ,14.0,CAR,19.0,5.0
2021_01_MIN_CIN,2021,REG,1,MIN,24.0,CIN,27.0,3.0
2021_01_SF_DET,2021,REG,1,SF,41.0,DET,33.0,-8.0
2021_01_JAX_HOU,2021,REG,1,JAX,21.0,HOU,37.0,16.0
2021_01_SEA_IND,2021,REG,1,SEA,28.0,IND,16.0,-12.0
2021_01_ARI_TEN,2021,REG,1,ARI,38.0,TEN,13.0,-25.0
2021_01_LAC_WAS,2021,REG,1,LAC,20.0,WAS,16.0,-4.0
2021_01_CLE_KC,2021,REG,1,CLE,29.0,KC,33.0,4.0
2021_01_MIA_NE,2021,REG,1,MIA,17.0,NE,16.0,-1.0
2021_01_GB_NO,2021,REG,1,GB,3.0,NO,38.0,35.0
2021_01_DEN_NYG,2021,REG,1,DEN,27.0,NYG,13.0,-14.0
2021_01_CHI_LA,2021,REG,1,CHI,14.0,LA,34.0,20.0
2021_01_BAL_LV,2021,REG,1,BAL,27.0,LV,33.0,6.0
2021_02_NYG_WAS,2021,REG,2,NYG,29.0,WAS,30.0,1.0
2021_02_NO_CAR,2021,REG,2,NO,7.0,CAR,26.0,19.0
2021_02_CIN_CHI,2021,REG,2,CIN,17.0,CHI,20.0,3.0
2021_02_HOU_CLE,2021,REG,2,HOU,21.0,CLE,31.0,10.0
2021_02_LA_IND,2021,REG,2,LA,27.0,IND,24.0,-3.0
2021_02_DEN_JAX,2021,REG,2,DEN,23.0,JAX,13.0,-10.0
2021_02_BUF_MIA,2021,REG,2,BUF,35.0,MIA,0.0,-35.0
2021_02_NE_NYJ,2021,REG,2,NE,25.0,NYJ,6.0,-19.0
2021_02_SF_PHI,2021,REG,2,SF,17.0,PHI,11.0,-6.0
2021_02_LV_PIT,2021,REG,2,LV,26.0,PIT,17.0,-9.0
2021_02_MIN_ARI,2021,REG,2,MIN,33.0,ARI,34.0,1.0
2021_02_ATL_TB,2021,REG,2,ATL,25.0,TB,48.0,23.0
2021_02_DAL_LAC,2021,REG,2,DAL,20.0,LAC,17.0,-3.0
2021_02_TEN_SEA,2021,REG,2,TEN,33.0,SEA,30.0,-3.0
2021_02_KC_BAL,2021,REG,2,KC,35.0,BAL,36.0,1.0
2021_02_DET_GB,2021,REG,2,DET,17.0,GB,35.0,18.0
2021_03_CAR_HOU,2021,REG,3,CAR,24.0,HOU,9.0,-15.0
2021_03_WAS_BUF,2021,REG,3,WAS,21.0,BUF,43.0,22.0
2021_03_CHI_CLE,2021,REG,3,CHI,6.0,CLE,26.0,20.0
2021_03_BAL_DET,2021,REG,3,BAL,19.0,DET,17.0,-2.0
2021_03_ARI_JAX,2021,REG,3,ARI,31.0,JAX,19.0,-12.0
2021_03_LAC_KC,2021,REG,3,LAC,30.0,KC,24.0,-6.0
2021_03_NO_NE,2021,REG,3,NO,28.0,NE,13.0,-15.0
2021_03_ATL_NYG,2021,REG,3,ATL,17.0,NYG,14.0,-3.0
2021_03_CIN_PIT,2021,REG,3,CIN,24.0,PIT,10.0,-14.0
2021_03_IND_TEN,2021,REG,3,IND,16.0,TEN,25.0,9.0
2021_03_NYJ_DEN,2021,REG,3,NYJ,0.0,DEN,26.0,26.0
2021_03_MIA_LV,2021,REG,3,MIA,28.0,LV,31.0,3.0
2021_03_TB_LA,2021,REG,3,TB,24.0,LA,34.0,10.0
2021_03_SEA_MIN,2021,REG,3,SEA,17.0,MIN,30.0,13.0
2021_03_GB_SF,2021,REG,3,GB,30.0,SF,28.0,-2.0
2021_03_PHI_DAL,2021,REG,3,PHI,21.0,DAL,41.0,20.0
2021_04_JAX_CIN,2021,REG,4,JAX,21.0,CIN,24.0,3.0
2021_04_WAS_ATL,2021,REG,4,WAS,34.0,ATL,30.0,-4.0
2021_04_HOU_BUF,2021,REG,4,HOU,0.0,BUF,40.0,40.0
2021_04_DET_CHI,2021,REG,4,DET,14.0,CHI,24.0,10.0
2021_04_CAR_DAL,2021,REG,4,CAR,28.0,DAL,36.0,8.0
2021_04_IND_MIA,2021,REG,4,IND,27.0,MIA,17.0,-10.0
2021_04_CLE_MIN,2021,REG,4,CLE,14.0,MIN,7.0,-7.0
2021_04_NYG_NO,2021,REG,4,NYG,27.0,NO,21.0,-6.0
2021_04_TEN_NYJ,2021,REG,4,TEN,24.0,NYJ,27.0,3.0
2021_04_KC_PHI,2021,REG,4,KC,42.0,PHI,30.0,-12.0
2021_04_ARI_LA,2021,REG,4,ARI,37.0,LA,20.0,-17.0
2021_04_SEA_SF,2021,REG,4,SEA,28.0,SF,21.0,-7.0
2021_04_BAL_DEN,2021,REG,4,BAL,23.0,DEN,7.0,-16.0
2021_04_PIT_GB,2021,REG,4,PIT,17.0,GB,27.0,10.0
2021_04_TB_NE,2021,REG,4,TB,19.0,NE,17.0,-2.0
2021_04_LV_LAC,2021,REG,4,LV,14.0,LAC,28.0,14.0
2021_05_LA_SEA,2021,REG,5,LA,26.0,SEA,17.0,-9.0
2021_05_NYJ_ATL,2021,REG,5,NYJ,20.0,ATL,27.0,7.0
2021_05_PHI_CAR,2021,REG,5,PHI,21.0,CAR,18.0,-3.0
2021_05_GB_CIN,2021,REG,5,GB,25.0,CIN,22.0,-3.0
2021_05_NE_HOU,2021,REG,5,NE,25.0,HOU,22.0,-3.0
2021_05_TEN_JAX,2021,REG,5,TEN,37.0,JAX,19.0,-18.0
2021_05_DET_MIN,2021,REG,5,DET,17.0,MIN,19.0,2.0
2021_05_DEN_PIT,2021,REG,5,DEN,19.0,PIT,27.0,8.0
2021_05_MIA_TB,2021,REG,5,MIA,17.0,TB,45.0,28.0
2021_05_NO_WAS,2021,REG,5,NO,33.0,WAS,22.0,-11.0
2021_05_CLE_LAC,2021,REG,5,CLE,42.0,LAC,47.0,5.0
2021_05_CHI_LV,2021,REG,5,CHI,20.0,LV,9.0,-11.0
2021_05_SF_ARI,2021,REG,5,SF,10.0,ARI,17.0,7.0
2021_05_NYG_DAL,2021,REG,5,NYG,20.0,DAL,44.0,24.0
2021_05_BUF_KC,2021,REG,5,BUF,38.0,KC,20.0,-18.0
2021_05_IND_BAL,2021,REG,5,IND,25.0,BAL,31.0,6.0
2021_06_TB_PHI,2021,REG,6,TB,28.0,PHI,22.0,-6.0
2021_06_MIA_JAX,2021,REG,6,MIA,20.0,JAX,23.0,3.0
2021_06_LAC_BAL,2021,REG,6,LAC,6.0,BAL,34.0,28.0
2021_06_MIN_CAR,2021,REG,6,MIN,34.0,CAR,28.0,-6.0
2021_06_GB_CHI,2021,REG,6,GB,24.0,CHI,14.0,-10.0
2021_06_CIN_DET,2021,REG,6,CIN,34.0,DET,11.0,-23.0
2021_06_HOU_IND,2021,REG,6,HOU,3.0,IND,31.0,28.0
2021_06_LA_NYG,2021,REG,6,LA,38.0,NYG,11.0,-27.0
2021_06_KC_WAS,2021,REG,6,KC,31.0,WAS,13.0,-18.0
2021_06_ARI_CLE,2021,REG,6,ARI,37.0,CLE,14.0,-23.0
2021_06_LV_DEN,2021,REG,6,LV,34.0,DEN,24.0,-10.0
2021_06_DAL_NE,2021,REG,6,DAL,35.0,NE,29.0,-6.0
2021_06_SEA_PIT,2021,REG,6,SEA,20.0,PIT,23.0,3.0
2021_06_BUF_TEN,2021,REG,6,BUF,31.0,TEN,34.0,3.0
2021_07_DEN_CLE,2021,REG,7,DEN,14.0,CLE,17.0,3.0
2021_07_CIN_BAL,2021,REG,7,CIN,41.0,BAL,17.0,-24.0
2021_07_WAS_GB,2021,REG,7,WAS,10.0,GB,24.0,14.0
2021_07_ATL_MIA,2021,REG,7,ATL,30.0,MIA,28.0,-2.0
2021_07_NYJ_NE,2021,REG,7,NYJ,13.0,NE,54.0,41.0
2021_07_CAR_NYG,2021,REG,7,CAR,3.0,NYG,25.0,22.0
2021_07_KC_TEN,2021,REG,7,KC,3.0,TEN,27.0,24.0
2021_07_DET_LA,2021,REG,7,DET,19.0,LA,28.0,9.0
2021_07_PHI_LV,2021,REG,7,PHI,22.0,LV,33.0,11.0
2021_07_HOU_ARI,2021,REG,7,HOU,5.0,ARI,31.0,26.0
2021_07_CHI_TB,2021,REG,7,CHI,3.0,TB,38.0,35.0
2021_07_IND_SF,2021,REG,7,IND,30.0,SF,18.0,-12.0
2021_07_NO_SEA,2021,REG,7,NO,13.0,SEA,10.0,-3.0
2021_08_GB_ARI,2021,REG,8,GB,24.0,ARI,21.0,-3.0
2021_08_CAR_ATL,2021,REG,8,CAR,19.0,ATL,13.0,-6.0
2021_08_MIA_BUF,2021,REG,8,MIA,11.0,BUF,26.0,15.0
2021_08_SF_CHI,2021,REG,8,SF,33.0,CHI,22.0,-11.0
2021_08_PIT_CLE,2021,REG,8,PIT,15.0,CLE,10.0,-5.0
2021_08_PHI_DET,2021,REG,8,PHI,44.0,DET,6.0,-38.0
2021_08_LA_HOU,2021,REG,8,LA,38.0,HOU,22.0,-16.0
2021_08_TEN_IND,2021,REG,8,TEN,34.0,IND,31.0,-3.0
2021_08_CIN_NYJ,2021,REG,8,CIN,31.0,NYJ,34.0,3.0
2021_08_NE_LAC,2021,REG,8,NE,27.0,LAC,24.0,-3.0
2021_08_JAX_SEA,2021,REG,8,JAX,7.0,SEA,31.0,24.0
2021_08_WAS_DEN,2021,REG,8,WAS,10.0,DEN,17.0,7.0
2021_08_TB_NO,2021,REG,8,TB,27.0,NO,36.0,9.0
2021_08_DAL_MIN,2021,REG,8,DAL,20.0,MIN,16.0,-4.0
2021_08_NYG_KC,2021,REG,8,NYG,17.0,KC,20.0,3.0
2021_09_NYJ_IND,2021,REG,9,NYJ,30.0,IND,45.0,15.0
2021_09_MIN_BAL,2021,REG,9,MIN,31.0,BAL,34.0,3.0
2021_09_NE_CAR,2021,REG,9,NE,24.0,CAR,6.0,-18.0
2021_09_CLE_CIN,2021,REG,9,CLE,41.0,CIN,16.0,-25.0
2021_09_DEN_DAL,2021,REG,9,DEN,30.0,DAL,16.0,-14.0
2021_09_BUF_JAX,2021,REG,9,BUF,6.0,JAX,9.0,3.0
2021_09_HOU_MIA,2021,REG,9,HOU,9.0,MIA,17.0,8.0
2021_09_ATL_NO,2021,REG,9,ATL,27.0,NO,25.0,-2.0
2021_09_LV_NYG,2021,REG,9,LV,16.0,NYG,23.0,7.0
2021_09_LAC_PHI,2021,REG,9,LAC,27.0,PHI,24.0,-3.0
2021_09_GB_KC,2021,REG,9,GB,7.0,KC,13.0,6.0
2021_09_ARI_SF,2021,REG,9,ARI,31.0,SF,17.0,-14.0
2021_09_TEN_LA,2021,REG,9,TEN,28.0,LA,16.0,-12.0
2021_09_CHI_PIT,2021,REG,9,CHI,27.0,PIT,29.0,2.0
2021_10_BAL_MIA,2021,REG,10,BAL,10.0,MIA,22.0,12.0
2021_10_ATL_DAL,2021,REG,10,ATL,3.0,DAL,43.0,40.0
2021_10_JAX_IND,2021,REG,10,JAX,17.0,IND,23.0,6.0
2021_10_CLE_NE,2021,REG,10,CLE,7.0,NE,45.0,38.0
2021_10_BUF_NYJ,2021,REG,10,BUF,45.0,NYJ,17.0,-28.0
2021_10_DET_PIT,2021,REG,10,DET,16.0,PIT,16.0,0.0
2021_10_NO_TEN,2021,REG,10,NO,21.0,TEN,23.0,2.0
2021_10_TB_WAS,2021,REG,10,TB,19.0,WAS,29.0,10.0
2021_10_CAR_ARI,2021,REG,10,CAR,34.0,ARI,10.0,-24.0
2021_10_MIN_LAC,2021,REG,10,MIN,27.0,LAC,20.0,-7.0
2021_10_PHI_DEN,2021,REG,10,PHI,30.0,DEN,13.0,-17.0
2021_10_SEA_GB,2021,REG,10,SEA,0.0,GB,17.0,17.0
2021_10_KC_LV,2021,REG,10,KC,41.0,LV,14.0,-27.0
2021_10_LA_SF,2021,REG,10,LA,10.0,SF,31.0,21.0
2021_11_NE_ATL,2021,REG,11,NE,25.0,ATL,0.0,-25.0
2021_11_IND_BUF,2021,REG,11,IND,41.0,BUF,15.0,-26.0
2021_11_WAS_CAR,2021,REG,11,WAS,27.0,CAR,21.0,-6.0
2021_11_BAL_CHI,2021,REG,11,BAL,16.0,CHI,13.0,-3.0
2021_11_DET_CLE,2021,REG,11,DET,10.0,CLE,13.0,3.0
2021_11_SF_JAX,2021,REG,11,SF,30.0,JAX,10.0,-20.0
2021_11_GB_MIN,2021,REG,11,GB,31.0,MIN,34.0,3.0
2021_11_MIA_NYJ,2021,REG,11,MIA,24.0,NYJ,17.0,-7.0
2021_11_NO_PHI,2021,REG,11,NO,29.0,PHI,40.0,11.0
2021_11_HOU_TEN,2021,REG,11,HOU,22.0,TEN,13.0,-9.0
2021_11_CIN_LV,2021,REG,11,CIN,32.0,LV,13.0,-19.0
2021_11_DAL_KC,2021,REG,11,DAL,9.0,KC,19.0,10.0
2021_11_ARI_SEA,2021,REG,11,ARI,23.0,SEA,13.0,-10.0
2021_11_PIT_LAC,2021,REG,11,PIT,37.0,LAC,41.0,4.0
2021_11_NYG_TB,2021,REG,11,NYG,10.0,TB,30.0,20.0
2021_12_CHI_DET,2021,REG,12,CHI,16.0,DET,14.0,-2.0
2021_12_LV_DAL,2021,REG,12,LV,36.0,DAL,33.0,-3.0
2021_12_BUF_NO,2021,REG,12,BUF,31.0,NO,6.0,-25.0
2021_12_PIT_CIN,2021,REG,12,PIT,10.0,CIN,41.0,31.0
2021_12_NYJ_HOU,2021,REG,12,NYJ,21.0,HOU,14.0,-7.0
2021_12_TB_IND,2021,REG,12,TB,38.0,IND,31.0,-7.0
2021_12_ATL_JAX,2021,REG,12,ATL,21.0,JAX,14.0,-7.0
2021_12_CAR_MIA,2021,REG,12,CAR,10.0,MIA,33.0,23.0
2021_12_TEN_NE,2021,REG,12,TEN,13.0,NE,36.0,23.0
2021_12_PHI_NYG,2021,REG,12,PHI,7.0,NYG,13.0,6.0
2021_12_LAC_DEN,2021,REG,12,LAC,13.0,DEN,28.0,15.0
2021_12_LA_GB,2021,REG,12,LA,28.0,GB,36.0,8.0
2021_12_MIN_SF,2021,REG,12,MIN,26.0,SF,34.0,8.0
2021_12_CLE_BAL,2021,REG,12,CLE,10.0,BAL,16.0,6.0
2021_12_SEA_WAS,2021,REG,12,SEA,15.0,WAS,17.0,2.0
2021_13_DAL_NO,2021,REG,13,DAL,27.0,NO,17.0,-10.0
2021_13_TB_ATL,2021,REG,13,TB,30.0,ATL,17.0,-13.0
2021_13_ARI_CHI,2021,REG,13,ARI,33.0,CHI,22.0,-11.0
2021_13_LAC_CIN,2021,REG,13,LAC,41.0,CIN,22.0,-19.0
2021_13_MIN_DET,2021,REG,13,MIN,27.0,DET,29.0,2.0
2021_13_IND_HOU,2021,REG,13,IND,31.0,HOU,0.0,-31.0
2021_13_NYG_MIA,2021,REG,13,NYG,9.0,MIA,20.0,11.0
2021_13_PHI_NYJ,2021,REG,13,PHI,33.0,NYJ,18.0,-15.0
2021_13_JAX_LA,2021,REG,13,JAX,7.0,LA,37.0,30.0
2021_13_WAS_LV,2021,REG,13,WAS,17.0,LV,15.0,-2.0
2021_13_BAL_PIT,2021,REG,13,BAL,19.0,PIT,20.0,1.0
2021_13_SF_SEA,2021,REG,13,SF,23.0,SEA,30.0,7.0
2021_13_DEN_KC,2021,REG,13,DEN,9.0,KC,22.0,13.0
2021_13_NE_BUF,2021,REG,13,NE,14.0,BUF,10.0,-4.0
2021_14_PIT_MIN,2021,REG,14,PIT,28.0,MIN,36.0,8.0
2021_14_ATL_CAR,2021,REG,14,ATL,29.0,CAR,21.0,-8.0
2021_14_BAL_CLE,2021,REG,14,BAL,22.0,CLE,24.0,2.0
2021_14_SEA_HOU,2021,REG,14,SEA,33.0,HOU,13.0,-20.0
2021_14_LV_KC,2021,REG,14,LV,9.0,KC,48.0,39.0
2021_14_NO_NYJ,2021,REG,14,NO,30.0,NYJ,9.0,-21.0
2021_14_JAX_TEN,2021,REG,14,JAX,0.0,TEN,20.0,20.0
2021_14_DAL_WAS,2021,REG,14,DAL,27.0,WAS,20.0,-7.0
2021_14_DET_DEN,2021,REG,14,DET,10.0,DEN,38.0,28.0
2021_14_NYG_LAC,2021,REG,14,NYG,21.0,LAC,37.0,16.0
2021_14_SF_CIN,2021,REG,14,SF,26.0,CIN,23.0,-3.0
2021_14_BUF_TB,2021,REG,14,BUF,27.0,TB,33.0,6.0
2021_14_CHI_GB,2021,REG,14,CHI,30.0,GB,45.0,15.0
2021_14_LA_ARI,2021,REG,14,LA,30.0,ARI,23.0,-7.0
2021_15_KC_LAC,2021,REG,15,KC,34.0,LAC,28.0,-6.0
2021_15_NE_IND,2021,REG,15,NE,17.0,IND,27.0,10.0
2021_15_CAR_BUF,2021,REG,15,CAR,14.0,BUF,31.0,17.0
2021_15_ARI_DET,2021,REG,15,ARI,12.0,DET,30.0,18.0
2021_15_HOU_JAX,2021,REG,15,HOU,30.0,JAX,16.0,-14.0
2021_15_NYJ_MIA,2021,REG,15,NYJ,24.0,MIA,31.0,7.0
2021_15_DAL_NYG,2021,REG,15,DAL,21.0,NYG,6.0,-15.0
2021_15_TEN_PIT,2021,REG,15,TEN,13.0,PIT,19.0,6.0
2021_15_CIN_DEN,2021,REG,15,CIN,15.0,DEN,10.0,-5.0
2021_15_ATL_SF,2021,REG,15,ATL,13.0,SF,31.0,18.0
2021_15_GB_BAL,2021,REG,15,GB,31.0,BAL,30.0,-1.0
2021_15_NO_TB,2021,REG,15,NO,9.0,TB,0.0,-9.0
2021_15_LV_CLE,2021,REG,15,LV,16.0,CLE,14.0,-2.0
2021_15_MIN_CHI,2021,REG,15,MIN,17.0,CHI,9.0,-8.0
2021_15_SEA_LA,2021,REG,15,SEA,10.0,LA,20.0,10.0
2021_15_WAS_PHI,2021,REG,15,WAS,17.0,PHI,27.0,10.0
2021_16_SF_TEN,2021,REG,16,SF,17.0,TEN,20.0,3.0
2021_16_CLE_GB,2021,REG,16,CLE,22.0,GB,24.0,2.0
2021_16_IND_ARI,2021,REG,16,IND,22.0,ARI,16.0,-6.0
2021_16_DET_ATL,2021,REG,16,DET,16.0,ATL,20.0,4.0
2021_16_TB_CAR,2021,REG,16,TB,32.0,CAR,6.0,-26.0
2021_16_BAL_CIN,2021,REG,16,BAL,21.0,CIN,41.0,20.0
2021_16_LAC_HOU,2021,REG,16,LAC,29.0,HOU,41.0,12.0
2021_16_LA_MIN,2021,REG,16,LA,30.0,MIN,23.0,-7.0
2021_16_BUF_NE,2021,REG,16,BUF,33.0,NE,21.0,-12.0
2021_16_JAX_NYJ,2021,REG,16,JAX,21.0,NYJ,26.0,5.0
2021_16_NYG_PHI,2021,REG,16,NYG,10.0,PHI,34.0,24.0
2021_16_CHI_SEA,2021,REG,16,CHI,25.0,SEA,24.0,-1.0
2021_16_PIT_KC,2021,REG,16,PIT,10.0,KC,36.0,26.0
2021_16_DEN_LV,2021,REG,16,DEN,13.0,LV,17.0,4.0
2021_16_WAS_DAL,2021,REG,16,WAS,14.0,DAL,56.0,42.0
2021_16_MIA_NO,2021,REG,16,MIA,20.0,NO,3.0,-17.0
